OrderID,OrderDate,CustomerID,CustomerName,Segment,Region,State,Category,Product,Quantity,UnitPrice,Sales,Profit
ORD-10575,2025-08-13,CUST-1279,Sai Bose,Corporate,South,Kerala,Electronics,Tablet,7,34450.47,241153.29,82373.25
ORD-11773,2025-08-13,CUST-1215,Arjun Joshi,Corporate,Central,Madhya Pradesh,Home & Kitchen,Mixer Grinder,2,5300.03,10600.06,1051.74
ORD-10936,2025-08-13,CUST-1095,Krishna Kapoor,Consumer,Central,Chhattisgarh,Home & Kitchen,Mixer Grinder,5,2354.9,11774.5,2926.79
ORD-12024,2025-08-13,CUST-1322,Rohan Malhotra,Corporate,Central,Chhattisgarh,Home & Kitchen,Cookware Set,7,2922.24,20455.68,3738.94
ORD-12855,2025-08-14,CUST-1285,Vihaan Bose,Consumer,Central,Madhya Pradesh,Home & Kitchen,Air Fryer,7,2122.9,14860.3,2737.41
ORD-10910,2025-08-14,CUST-1355,Sai Singh,Consumer,East,Jharkhand,Home & Kitchen,Air Fryer,4,5066.97,20267.88,6494.11
ORD-12047,2025-08-14,CUST-1370,Kiara Malhotra,Corporate,East,Jharkhand,Electronics,Laptop,3,59227.13,177681.39,40057.22
ORD-10334,2025-08-14,CUST-1035,Rohan Verma,Small Business,West,Gujarat,Clothing,Saree,1,702.27,702.27,183.1
ORD-10685,2025-08-15,CUST-1345,Vihaan Singh,Consumer,Central,Chhattisgarh,Home & Kitchen,Lamp,4,5939.67,23758.68,3933.21
ORD-12130,2025-08-15,CUST-1048,Krishna Pillai,Consumer,North,Uttar Pradesh,Electronics,Laptop,7,14068.64,98480.48,10888.89
ORD-10473,2025-08-15,CUST-1060,Ishaan Chopra,Small Business,West,Goa,Books,Biography,2,816.2,1632.4,398.11
ORD-11247,2025-08-15,CUST-1036,Riya Reddy,Corporate,South,Tamil Nadu,Clothing,Jeans,4,3393.08,13572.32,2312.77
ORD-12819,2025-08-15,CUST-1195,Anika Rao,Corporate,Central,Madhya Pradesh,Electronics,Laptop,2,4567.75,9135.5,2984.03
ORD-10082,2025-08-15,CUST-1353,Aditya Nair,Small Business,North,Delhi,Clothing,Saree,3,2675.12,8025.36,982.96
ORD-11822,2025-08-15,CUST-1181,Riya Rao,Corporate,North,Punjab,Electronics,Smartphone,7,37952.22,265665.54,73164.34
ORD-10096,2025-08-16,CUST-1034,Rohan Menon,Consumer,North,Haryana,Electronics,Smartphone,5,5723.61,28618.05,7908.19
ORD-11689,2025-08-16,CUST-1219,Ananya Sharma,Corporate,North,Haryana,Home & Kitchen,Bedsheet,4,7780.51,31122.04,4746.61
ORD-12944,2025-08-16,CUST-1225,Saanvi Mehta,Consumer,South,Kerala,Home & Kitchen,Lamp,3,3714.19,11142.57,2819.49
ORD-10217,2025-08-17,CUST-1388,Diya Chopra,Consumer,East,Jharkhand,Home & Kitchen,Bedsheet,3,3786.0,11358.0,1666.51
ORD-11081,2025-08-17,CUST-1168,Kiara Menon,Consumer,West,Goa,Clothing,Kurta,5,1738.12,8690.6,3041.25
ORD-12734,2025-08-17,CUST-1048,Aditya Bhatt,Consumer,East,Odisha,Clothing,Saree,2,2684.4,5368.8,1362.59
ORD-12903,2025-08-18,CUST-1303,Navya Agarwal,Small Business,South,Kerala,Books,Fiction Novel,1,479.92,479.92,124.55
ORD-10827,2025-08-18,CUST-1373,Kiara Verma,Corporate,West,Maharashtra,Clothing,T-Shirt,5,763.03,3815.15,876.08
ORD-10051,2025-08-18,CUST-1093,Sai Gupta,Corporate,South,Karnataka,Electronics,Smartphone,7,55877.45,391142.15,130387.99
ORD-11239,2025-08-18,CUST-1293,Sai Gupta,Corporate,East,West Bengal,Electronics,Tablet,4,38723.71,154894.84,27918.57
ORD-10739,2025-08-19,CUST-1050,Krishna Pillai,Corporate,West,Rajasthan,Electronics,Headphones,2,26503.16,53006.32,11082.89
ORD-10635,2025-08-19,CUST-1308,Diya Patel,Corporate,South,Karnataka,Sports,Yoga Mat,2,4116.31,8232.62,1368.84
ORD-12850,2025-08-19,CUST-1146,Ishaan Verma,Corporate,West,Goa,Sports,Cricket Bat,4,657.99,2631.96,792.65
ORD-12281,2025-08-19,CUST-1140,Reyansh Mehta,Corporate,Central,Madhya Pradesh,Electronics,Headphones,4,30639.16,122556.64,35984.22
ORD-12422,2025-08-19,CUST-1223,Sai Reddy,Consumer,West,Goa,Clothing,Jeans,5,2971.72,14858.6,4338.77
ORD-10317,2025-08-19,CUST-1332,Ishaan Joshi,Small Business,North,Uttar Pradesh,Home & Kitchen,Lamp,5,926.09,4630.45,1177.54
ORD-11876,2025-08-19,CUST-1098,Ishita Patel,Small Business,West,Rajasthan,Electronics,Smartphone,6,30842.96,185057.76,56593.36
ORD-12670,2025-08-20,CUST-1120,Arjun Agarwal,Corporate,South,Telangana,Sports,Running Shoes,7,3101.25,21708.75,2628.92
ORD-10055,2025-08-20,CUST-1227,Saanvi Bose,Consumer,West,Maharashtra,Sports,Cricket Bat,5,1377.48,6887.4,1894.09
ORD-10953,2025-08-20,CUST-1171,Sai Bose,Consumer,South,Telangana,Sports,Yoga Mat,5,1922.46,9612.3,1251.46
ORD-11620,2025-08-20,CUST-1292,Anika Bose,Consumer,West,Rajasthan,Home & Kitchen,Bedsheet,6,2031.34,12188.04,1457.52
ORD-10247,2025-08-20,CUST-1354,Kiara Chopra,Corporate,North,Punjab,Sports,Cricket Bat,3,4956.19,14868.57,4227.39
ORD-10463,2025-08-20,CUST-1367,Rohan Malhotra,Corporate,North,Delhi,Home & Kitchen,Mixer Grinder,6,3860.46,23162.76,7371.76
ORD-10410,2025-08-21,CUST-1313,Sai Verma,Small Business,East,Jharkhand,Clothing,Saree,2,2908.5,5817.0,936.44
ORD-10232,2025-08-21,CUST-1133,Krishna Verma,Consumer,North,Punjab,Clothing,Saree,4,900.22,3600.88,1154.19
ORD-10705,2025-08-22,CUST-1062,Ananya Gupta,Consumer,East,Odisha,Electronics,Smartwatch,4,19844.15,79376.6,19679.83
ORD-11121,2025-08-22,CUST-1201,Sai Nair,Consumer,West,Maharashtra,Home & Kitchen,Bedsheet,1,7936.47,7936.47,766.38
ORD-10395,2025-08-22,CUST-1276,Saanvi Menon,Consumer,North,Punjab,Books,Self-Help,6,331.24,1987.44,329.05
ORD-10203,2025-08-22,CUST-1155,Vihaan Kumar,Small Business,West,Maharashtra,Clothing,T-Shirt,2,542.78,1085.56,323.75
ORD-12027,2025-08-22,CUST-1030,Sai Rao,Corporate,South,Kerala,Electronics,Smartwatch,7,37409.73,261868.11,90716.5
ORD-12186,2025-08-23,CUST-1046,Diya Mehta,Consumer,South,Kerala,Clothing,Jeans,1,3129.49,3129.49,545.5
ORD-10602,2025-08-23,CUST-1365,Krishna Iyer,Consumer,West,Goa,Electronics,Smartwatch,5,5302.55,26512.75,5446.71
ORD-12925,2025-08-23,CUST-1383,Ananya Pillai,Small Business,East,Jharkhand,Electronics,Headphones,1,23042.72,23042.72,3618.57
ORD-11594,2025-08-23,CUST-1357,Ishaan Gupta,Consumer,South,Tamil Nadu,Home & Kitchen,Air Fryer,4,1009.23,4036.92,1397.45
ORD-10546,2025-08-23,CUST-1297,Ishita Nair,Corporate,North,Haryana,Clothing,Saree,5,994.81,4974.05,621.98
ORD-12114,2025-08-23,CUST-1129,Aditya Menon,Consumer,West,Gujarat,Electronics,Smartwatch,1,18376.14,18376.14,3246.17
ORD-12296,2025-08-23,CUST-1206,Anika Nair,Consumer,South,Karnataka,Electronics,Smartwatch,3,39169.52,117508.56,11729.85
ORD-10197,2025-08-24,CUST-1016,Kiara Iyer,Consumer,Central,Madhya Pradesh,Books,Comics,3,785.4,2356.2,364.23
ORD-10858,2025-08-24,CUST-1352,Diya Sharma,Corporate,Central,Madhya Pradesh,Clothing,Jeans,7,829.17,5804.19,1202.93
ORD-11546,2025-08-24,CUST-1296,Rohan Pillai,Consumer,East,West Bengal,Home & Kitchen,Bedsheet,2,5591.01,11182.02,3431.02
ORD-12237,2025-08-24,CUST-1194,Aditya Bose,Small Business,West,Gujarat,Electronics,Tablet,5,52784.18,263920.9,80530.76
ORD-12573,2025-08-25,CUST-1294,Saanvi Kapoor,Consumer,South,Tamil Nadu,Electronics,Headphones,2,49324.2,98648.4,18741.94
ORD-12622,2025-08-25,CUST-1286,Aditya Iyer,Small Business,South,Kerala,Home & Kitchen,Bedsheet,3,6826.44,20479.32,2300.01
ORD-10158,2025-08-25,CUST-1029,Aditya Menon,Consumer,South,Tamil Nadu,Clothing,Kurta,7,1709.9,11969.3,1862.54
ORD-11769,2025-08-25,CUST-1042,Riya Verma,Small Business,North,Delhi,Electronics,Headphones,7,36021.35,252149.45,28727.11
ORD-12437,2025-08-25,CUST-1133,Ishaan Rao,Corporate,North,Punjab,Electronics,Tablet,2,22301.09,44602.18,7123.9
ORD-11739,2025-08-26,CUST-1128,Krishna Menon,Consumer,South,Telangana,Electronics,Smartwatch,7,9988.87,69922.09,6689.31
ORD-12951,2025-08-26,CUST-1085,Kiara Reddy,Consumer,Central,Madhya Pradesh,Electronics,Smartphone,5,15978.37,79891.85,22904.39
ORD-11812,2025-08-26,CUST-1222,Vivaan Menon,Corporate,North,Punjab,Electronics,Headphones,3,34089.0,102267.0,34681.68
ORD-10177,2025-08-26,CUST-1098,Riya Agarwal,Consumer,East,West Bengal,Clothing,Jeans,4,1410.05,5640.2,676.57
ORD-11893,2025-08-27,CUST-1350,Navya Bhatt,Consumer,North,Haryana,Electronics,Smartwatch,1,11257.9,11257.9,3932.37
ORD-12322,2025-08-27,CUST-1346,Ananya Malhotra,Corporate,West,Gujarat,Electronics,Headphones,2,28420.83,56841.66,17112.27
ORD-12389,2025-08-27,CUST-1283,Anika Menon,Corporate,South,Kerala,Clothing,Jacket,3,2147.45,6442.35,1406.6
ORD-12463,2025-08-27,CUST-1265,Ishita Mehta,Corporate,East,West Bengal,Home & Kitchen,Mixer Grinder,4,5899.89,23599.56,3933.2
ORD-10163,2025-08-27,CUST-1310,Riya Singh,Corporate,North,Delhi,Home & Kitchen,Bedsheet,7,6421.95,44953.65,6892.45
ORD-10986,2025-08-27,CUST-1335,Vivaan Malhotra,Consumer,West,Maharashtra,Electronics,Headphones,3,31904.94,95714.82,22128.34
ORD-10900,2025-08-27,CUST-1210,Sai Sharma,Consumer,North,Delhi,Books,Textbook,7,660.16,4621.12,781.82
ORD-11287,2025-08-27,CUST-1024,Krishna Menon,Small Business,East,Odisha,Clothing,Saree,3,2293.42,6880.26,2303.0
ORD-12631,2025-08-27,CUST-1104,Vivaan Bhatt,Consumer,North,Haryana,Sports,Cricket Bat,5,4033.92,20169.6,6725.54
ORD-10190,2025-08-28,CUST-1303,Anika Kumar,Small Business,South,Telangana,Books,Comics,7,306.66,2146.62,386.07
ORD-10478,2025-08-28,CUST-1295,Ananya Agarwal,Corporate,South,Kerala,Electronics,Smartwatch,1,33715.39,33715.39,5049.42
ORD-11817,2025-08-28,CUST-1215,Diya Menon,Corporate,West,Rajasthan,Home & Kitchen,Bedsheet,1,4235.6,4235.6,974.78
ORD-10242,2025-08-28,CUST-1370,Navya Malhotra,Corporate,West,Gujarat,Clothing,T-Shirt,2,3371.34,6742.68,1698.65
ORD-12198,2025-08-28,CUST-1164,Sai Bose,Small Business,North,Punjab,Clothing,Kurta,2,572.11,1144.22,264.31
ORD-10049,2025-08-28,CUST-1172,Krishna Menon,Corporate,North,Haryana,Books,Self-Help,4,299.63,1198.52,267.34
ORD-11781,2025-08-29,CUST-1036,Krishna Agarwal,Consumer,North,Uttar Pradesh,Electronics,Tablet,6,21339.86,128039.16,17576.55
ORD-12312,2025-08-29,CUST-1006,Vihaan Verma,Consumer,West,Gujarat,Books,Comics,7,508.25,3557.75,857.39
ORD-12605,2025-08-30,CUST-1023,Saanvi Joshi,Corporate,North,Delhi,Sports,Yoga Mat,3,3733.35,11200.05,2883.81
ORD-10123,2025-08-30,CUST-1253,Sai Chopra,Consumer,East,Bihar,Clothing,Jeans,2,871.28,1742.56,166.77
ORD-12299,2025-08-30,CUST-1374,Sai Menon,Consumer,East,Odisha,Home & Kitchen,Lamp,3,6264.37,18793.11,3955.51
ORD-11750,2025-08-30,CUST-1095,Ananya Kapoor,Consumer,East,West Bengal,Books,Fiction Novel,3,410.6,1231.8,246.84
ORD-11968,2025-09-01,CUST-1282,Sai Reddy,Consumer,East,West Bengal,Electronics,Headphones,3,13276.9,39830.7,7888.39
ORD-11993,2025-09-01,CUST-1357,Riya Rao,Small Business,North,Delhi,Sports,Yoga Mat,2,2758.82,5517.64,486.12
ORD-12410,2025-09-01,CUST-1177,Krishna Rao,Corporate,North,Delhi,Clothing,Jeans,1,3439.5,3439.5,1093.59
ORD-10768,2025-09-01,CUST-1100,Riya Iyer,Small Business,South,Kerala,Sports,Running Shoes,5,932.27,4661.35,590.37
ORD-10346,2025-09-02,CUST-1041,Riya Iyer,Small Business,South,Karnataka,Sports,Dumbbells,2,1778.76,3557.52,932.02
ORD-10302,2025-09-02,CUST-1193,Aarav Agarwal,Consumer,West,Rajasthan,Books,Self-Help,5,423.5,2117.5,550.52
ORD-11440,2025-09-02,CUST-1395,Diya Reddy,Consumer,North,Punjab,Electronics,Laptop,5,30956.8,154784.0,43278.08
ORD-10276,2025-09-02,CUST-1165,Saanvi Agarwal,Consumer,South,Telangana,Electronics,Smartphone,1,22462.58,22462.58,5293.25
ORD-11797,2025-09-03,CUST-1376,Vivaan Agarwal,Consumer,South,Karnataka,Books,Fiction Novel,4,530.71,2122.84,480.04
ORD-11329,2025-09-03,CUST-1089,Diya Bose,Consumer,East,Bihar,Sports,Cricket Bat,1,4818.91,4818.91,1080.78
ORD-11214,2025-09-03,CUST-1255,Reyansh Mehta,Consumer,North,Delhi,Clothing,Jeans,7,1361.74,9532.18,2439.23
ORD-11856,2025-09-03,CUST-1350,Reyansh Menon,Consumer,North,Uttar Pradesh,Clothing,Kurta,4,1794.99,7179.96,1884.22
ORD-12692,2025-09-04,CUST-1348,Navya Mehta,Small Business,South,Telangana,Electronics,Smartwatch,4,26890.11,107560.44,30661.12
ORD-10925,2025-09-04,CUST-1044,Sai Nair,Consumer,West,Gujarat,Books,Biography,2,896.88,1793.76,619.3
ORD-10204,2025-09-04,CUST-1247,Vihaan Iyer,Consumer,North,Delhi,Clothing,Saree,7,3479.09,24353.63,4528.89
ORD-11456,2025-09-04,CUST-1038,Kiara Gupta,Corporate,North,Punjab,Home & Kitchen,Bedsheet,3,7317.12,21951.36,4080.19
ORD-12450,2025-09-04,CUST-1007,Vivaan Mehta,Consumer,East,Bihar,Electronics,Smartwatch,3,44181.51,132544.53,13053.1
ORD-12385,2025-09-05,CUST-1301,Aditya Joshi,Consumer,West,Rajasthan,Clothing,Saree,7,2724.52,19071.64,1990.86
ORD-11240,2025-09-05,CUST-1364,Reyansh Nair,Corporate,Central,Madhya Pradesh,Clothing,Jacket,6,2659.69,15958.14,1447.15
ORD-11398,2025-09-05,CUST-1284,Aditya Reddy,Consumer,Central,Madhya Pradesh,Electronics,Laptop,2,38823.63,77647.26,7543.53
ORD-11219,2025-09-06,CUST-1340,Anika Reddy,Consumer,South,Karnataka,Electronics,Laptop,3,5604.47,16813.41,5595.03
ORD-12482,2025-09-06,CUST-1035,Anika Menon,Small Business,South,Karnataka,Clothing,Jeans,5,3234.01,16170.05,1905.13
ORD-10429,2025-09-06,CUST-1128,Vihaan Kumar,Consumer,South,Telangana,Home & Kitchen,Air Fryer,3,1343.39,4030.17,765.18
ORD-11894,2025-09-07,CUST-1081,Riya Nair,Consumer,West,Rajasthan,Clothing,Kurta,7,1302.07,9114.49,1186.73
ORD-10704,2025-09-07,CUST-1280,Reyansh Singh,Corporate,North,Punjab,Clothing,Saree,3,811.2,2433.6,301.74
ORD-12108,2025-09-07,CUST-1019,Vivaan Bose,Consumer,North,Punjab,Clothing,Kurta,2,1919.65,3839.3,1228.92
ORD-11111,2025-09-07,CUST-1322,Aarav Mehta,Consumer,North,Punjab,Books,Biography,4,160.05,640.2,214.01
ORD-12502,2025-09-07,CUST-1009,Arjun Iyer,Small Business,North,Uttar Pradesh,Home & Kitchen,Lamp,1,6851.49,6851.49,1256.35
ORD-11137,2025-09-08,CUST-1263,Vivaan Joshi,Corporate,South,Telangana,Home & Kitchen,Bedsheet,7,3287.15,23010.05,3950.96
ORD-10672,2025-09-08,CUST-1356,Vihaan Patel,Consumer,Central,Chhattisgarh,Clothing,Kurta,6,3023.59,18141.54,3430.74
ORD-11139,2025-09-08,CUST-1169,Myra Agarwal,Consumer,West,Maharashtra,Home & Kitchen,Air Fryer,1,1940.0,1940.0,443.69
ORD-10723,2025-09-08,CUST-1279,Riya Singh,Small Business,South,Telangana,Clothing,Jeans,4,1760.62,7042.48,1474.61
ORD-11712,2025-09-08,CUST-1216,Vihaan Bose,Consumer,North,Delhi,Clothing,T-Shirt,1,776.53,776.53,149.76
ORD-12541,2025-09-09,CUST-1168,Myra Verma,Consumer,North,Delhi,Electronics,Smartwatch,6,17468.14,104808.84,36409.8
ORD-12937,2025-09-09,CUST-1326,Rohan Rao,Consumer,East,Odisha,Sports,Football,7,1037.02,7259.14,781.69
ORD-11715,2025-09-09,CUST-1069,Aditya Rao,Small Business,West,Gujarat,Home & Kitchen,Mixer Grinder,6,7732.05,46392.3,4785.14
ORD-11638,2025-09-09,CUST-1224,Riya Bose,Consumer,North,Delhi,Home & Kitchen,Air Fryer,5,5512.86,27564.3,5719.3
ORD-10166,2025-09-09,CUST-1058,Anika Menon,Consumer,South,Tamil Nadu,Electronics,Tablet,7,35124.6,245872.2,81370.23
ORD-12657,2025-09-10,CUST-1093,Navya Agarwal,Consumer,North,Delhi,Electronics,Headphones,5,16885.99,84429.95,13965.2
ORD-10142,2025-09-10,CUST-1034,Riya Menon,Small Business,North,Punjab,Home & Kitchen,Mixer Grinder,6,4016.82,24100.92,8027.66
ORD-12175,2025-09-10,CUST-1023,Ananya Mehta,Consumer,North,Uttar Pradesh,Sports,Cricket Bat,5,4600.24,23001.2,4105.87
ORD-10227,2025-09-10,CUST-1055,Ishaan Bhatt,Small Business,East,West Bengal,Books,Fiction Novel,3,679.1,2037.3,406.42
ORD-10796,2025-09-10,CUST-1265,Navya Bose,Consumer,West,Gujarat,Home & Kitchen,Mixer Grinder,5,7491.37,37456.85,10104.04
ORD-12076,2025-09-11,CUST-1239,Krishna Pillai,Consumer,North,Haryana,Home & Kitchen,Lamp,2,2917.81,5835.62,1061.77
ORD-12529,2025-09-11,CUST-1347,Ishaan Bose,Corporate,North,Uttar Pradesh,Clothing,Jacket,2,1736.61,3473.22,906.35
ORD-10749,2025-09-11,CUST-1093,Sai Iyer,Consumer,West,Gujarat,Sports,Dumbbells,1,4658.89,4658.89,1028.07
ORD-11792,2025-09-11,CUST-1160,Ishaan Kumar,Small Business,East,West Bengal,Clothing,Jeans,3,638.72,1916.16,298.42
ORD-10787,2025-09-12,CUST-1293,Aditya Pillai,Consumer,East,Odisha,Sports,Running Shoes,4,4150.38,16601.52,1686.24
ORD-12971,2025-09-12,CUST-1201,Aarav Menon,Corporate,North,Haryana,Books,Self-Help,6,893.04,5358.24,1436.63
ORD-12274,2025-09-13,CUST-1285,Kiara Verma,Consumer,West,Gujarat,Sports,Football,1,2109.67,2109.67,713.82
ORD-10816,2025-09-13,CUST-1337,Reyansh Pillai,Small Business,North,Punjab,Sports,Running Shoes,2,2903.01,5806.02,1609.96
ORD-11122,2025-09-13,CUST-1046,Riya Patel,Corporate,East,Jharkhand,Electronics,Laptop,7,39867.16,279070.12,43750.62
ORD-12920,2025-09-14,CUST-1094,Riya Pillai,Corporate,Central,Madhya Pradesh,Sports,Cricket Bat,5,4453.73,22268.65,4347.02
ORD-10937,2025-09-14,CUST-1276,Sai Sharma,Corporate,Central,Madhya Pradesh,Sports,Dumbbells,1,606.77,606.77,121.23
ORD-10047,2025-09-14,CUST-1281,Sai Pillai,Consumer,West,Maharashtra,Home & Kitchen,Cookware Set,2,3044.58,6089.16,857.6
ORD-12678,2025-09-14,CUST-1394,Vivaan Menon,Consumer,South,Karnataka,Electronics,Smartwatch,1,54133.97,54133.97,5476.1
ORD-10455,2025-09-14,CUST-1288,Aarav Chopra,Consumer,West,Rajasthan,Books,Textbook,6,874.94,5249.64,622.36
ORD-11561,2025-09-14,CUST-1278,Aditya Iyer,Consumer,North,Punjab,Electronics,Smartphone,7,38015.47,266108.29,53398.45
ORD-12326,2025-09-15,CUST-1143,Diya Bhatt,Consumer,North,Uttar Pradesh,Clothing,Kurta,4,2881.53,11526.12,2006.7
ORD-11522,2025-09-15,CUST-1362,Sai Reddy,Small Business,North,Delhi,Electronics,Smartwatch,1,41856.32,41856.32,6382.97
ORD-11830,2025-09-15,CUST-1378,Saanvi Patel,Consumer,West,Goa,Sports,Dumbbells,6,3525.32,21151.92,4652.95
ORD-12891,2025-09-15,CUST-1053,Diya Iyer,Corporate,North,Delhi,Clothing,Kurta,5,3221.72,16108.6,4011.72
ORD-10772,2025-09-15,CUST-1239,Ishaan Reddy,Consumer,East,West Bengal,Home & Kitchen,Cookware Set,1,1943.16,1943.16,614.54
ORD-12070,2025-09-15,CUST-1374,Sai Gupta,Small Business,North,Punjab,Electronics,Tablet,7,28551.82,199862.74,35615.64
ORD-11225,2025-09-15,CUST-1084,Reyansh Singh,Corporate,West,Gujarat,Electronics,Tablet,2,58374.95,116749.9,37382.43
ORD-12711,2025-09-15,CUST-1198,Reyansh Iyer,Consumer,West,Rajasthan,Sports,Cricket Bat,3,994.07,2982.21,460.35
ORD-12151,2025-09-16,CUST-1123,Saanvi Kumar,Corporate,North,Delhi,Home & Kitchen,Mixer Grinder,4,1847.38,7389.52,688.77
ORD-10806,2025-09-16,CUST-1021,Diya Menon,Consumer,North,Punjab,Electronics,Smartphone,7,51474.66,360322.62,109772.65
ORD-10508,2025-09-16,CUST-1374,Kiara Kumar,Consumer,South,Kerala,Clothing,Saree,4,1171.05,4684.2,1271.59
ORD-10128,2025-09-16,CUST-1009,Myra Sharma,Corporate,Central,Madhya Pradesh,Home & Kitchen,Mixer Grinder,2,4014.93,8029.86,2583.06
ORD-12690,2025-09-16,CUST-1356,Ananya Menon,Consumer,North,Punjab,Electronics,Laptop,7,53052.47,371367.29,102285.74
ORD-10133,2025-09-17,CUST-1375,Aadhya Agarwal,Consumer,Central,Chhattisgarh,Sports,Dumbbells,5,4618.95,23094.75,3420.45
ORD-11749,2025-09-17,CUST-1173,Arjun Iyer,Small Business,West,Maharashtra,Clothing,T-Shirt,5,520.81,2604.05,341.45
ORD-12295,2025-09-18,CUST-1398,Sai Verma,Small Business,North,Uttar Pradesh,Clothing,Saree,4,2508.34,10033.36,1824.93
ORD-10882,2025-09-19,CUST-1060,Ishaan Mehta,Consumer,West,Rajasthan,Clothing,Jacket,6,2515.69,15094.14,1506.51
ORD-11373,2025-09-19,CUST-1247,Aditya Nair,Corporate,East,Jharkhand,Sports,Dumbbells,3,1945.47,5836.41,972.97
ORD-12765,2025-09-19,CUST-1391,Reyansh Bhatt,Consumer,East,Bihar,Electronics,Smartwatch,3,55740.78,167222.34,48570.08
ORD-11938,2025-09-20,CUST-1083,Arjun Sharma,Small Business,South,Kerala,Sports,Cricket Bat,5,1156.08,5780.4,1788.07
ORD-10836,2025-09-20,CUST-1298,Sai Singh,Consumer,East,Jharkhand,Books,Fiction Novel,5,816.01,4080.05,899.82
ORD-12209,2025-09-20,CUST-1339,Navya Singh,Consumer,South,Kerala,Electronics,Smartwatch,6,5363.58,32181.48,8443.52
ORD-10414,2025-09-20,CUST-1216,Myra Singh,Consumer,Central,Chhattisgarh,Clothing,Kurta,2,732.39,1464.78,449.4
ORD-12103,2025-09-20,CUST-1240,Navya Mehta,Corporate,East,Jharkhand,Electronics,Laptop,6,12151.73,72910.38,14822.66
ORD-12771,2025-09-20,CUST-1068,Krishna Kumar,Consumer,North,Delhi,Electronics,Laptop,6,39716.5,238299.0,29895.02
ORD-10205,2025-09-20,CUST-1172,Anika Bhatt,Consumer,North,Haryana,Sports,Yoga Mat,4,4540.51,18162.04,5755.3
ORD-10358,2025-09-21,CUST-1024,Aarav Agarwal,Corporate,East,Odisha,Clothing,Saree,2,1601.15,3202.3,671.46
ORD-12782,2025-09-21,CUST-1123,Saanvi Verma,Corporate,North,Uttar Pradesh,Electronics,Smartwatch,7,40658.81,284611.67,82530.64
ORD-10270,2025-09-21,CUST-1282,Arjun Gupta,Consumer,West,Gujarat,Home & Kitchen,Cookware Set,1,5510.07,5510.07,1756.82
ORD-10696,2025-09-21,CUST-1007,Ishita Reddy,Consumer,North,Delhi,Clothing,Jeans,1,1653.08,1653.08,447.52
ORD-11119,2025-09-22,CUST-1242,Navya Nair,Consumer,West,Gujarat,Electronics,Smartphone,3,30667.3,92001.9,27474.85
ORD-10592,2025-09-22,CUST-1082,Kiara Chopra,Corporate,East,Odisha,Sports,Cricket Bat,5,4699.79,23498.95,5180.19
ORD-12352,2025-09-22,CUST-1119,Ananya Rao,Consumer,West,Gujarat,Electronics,Tablet,2,29354.6,58709.2,9225.11
ORD-12035,2025-09-22,CUST-1168,Navya Kumar,Small Business,West,Maharashtra,Home & Kitchen,Bedsheet,6,1012.44,6074.64,1683.17
ORD-10046,2025-09-22,CUST-1012,Diya Agarwal,Consumer,South,Tamil Nadu,Home & Kitchen,Mixer Grinder,4,5401.29,21605.16,6026.59
ORD-12833,2025-09-22,CUST-1396,Aadhya Malhotra,Corporate,Central,Chhattisgarh,Sports,Dumbbells,6,4404.05,26424.3,5562.92
ORD-10351,2025-09-22,CUST-1168,Vivaan Sharma,Consumer,East,West Bengal,Clothing,Jacket,1,3151.15,3151.15,536.93
ORD-12998,2025-09-23,CUST-1019,Aditya Menon,Corporate,West,Rajasthan,Electronics,Laptop,5,59866.92,299334.6,31349.95
ORD-10733,2025-09-24,CUST-1352,Krishna Verma,Consumer,North,Haryana,Home & Kitchen,Air Fryer,7,6973.13,48811.91,4110.05
ORD-12091,2025-09-24,CUST-1070,Navya Menon,Consumer,North,Haryana,Electronics,Headphones,6,33119.11,198714.66,48289.21
ORD-10009,2025-09-24,CUST-1306,Arjun Sharma,Consumer,West,Maharashtra,Clothing,Jacket,2,3323.02,6646.04,1184.19
ORD-11540,2025-09-25,CUST-1156,Arjun Joshi,Consumer,North,Haryana,Electronics,Laptop,3,18796.03,56388.09,8423.57
ORD-11232,2025-09-25,CUST-1108,Vihaan Menon,Corporate,East,West Bengal,Clothing,Jacket,1,1178.41,1178.41,390.27
ORD-10332,2025-09-25,CUST-1373,Navya Chopra,Consumer,East,Odisha,Home & Kitchen,Air Fryer,4,3599.41,14397.64,4197.12
ORD-11097,2025-09-25,CUST-1219,Vihaan Rao,Consumer,West,Goa,Electronics,Tablet,3,31998.04,95994.12,27607.36
ORD-10233,2025-09-25,CUST-1166,Ananya Joshi,Consumer,South,Telangana,Home & Kitchen,Cookware Set,7,3083.99,21587.93,7475.61
ORD-12918,2025-09-25,CUST-1313,Riya Nair,Corporate,North,Haryana,Home & Kitchen,Lamp,3,5528.29,16584.87,1440.34
ORD-10707,2025-09-25,CUST-1271,Aarav Agarwal,Consumer,West,Goa,Sports,Yoga Mat,1,4753.14,4753.14,1515.46
ORD-10610,2025-09-26,CUST-1204,Myra Sharma,Consumer,West,Goa,Electronics,Tablet,7,43196.09,302372.63,39851.43
ORD-12929,2025-09-26,CUST-1381,Myra Iyer,Consumer,North,Haryana,Clothing,Jacket,3,2175.72,6527.16,2189.24
ORD-11887,2025-09-26,CUST-1048,Ishita Singh,Corporate,West,Goa,Clothing,Jeans,6,1647.49,9884.94,1901.32
ORD-10401,2025-09-26,CUST-1168,Vivaan Rao,Consumer,West,Gujarat,Electronics,Headphones,3,54773.9,164321.7,27154.28
